가맹번호,지역,업종,상호,소재지,위도,경도,기준일자
4555,고현동,이미용,바가지머리,경상남도 거제시 중곡로 40，덕산베스트상가 108호,34.89626152,128.6304055,2021-09-16
4556,옥포동,보건업,거제동백한의원,경상남도 거제시 옥포동 218 (옥포동，창덕빌딩),34.88669534,128.6919028,2021-09-16
4557,수양동,도소매,메이,경상남도 거제시 해명로4길 7 (수월동),34.89459397,128.6441019,2021-09-16
4558,아주동,일반음식점,용화루,경상남도 거제시 아주1로3길 7，1층 (아주동),34.86761802,128.6923114,2021-09-16
4559,옥포동,일반음식점,윤부자돼지국밥,경상남도 거제시 옥포동 156 (옥포동),34.8908964,128.6950124,2021-09-16
4560,수양동,도소매,킴스프로젝트 주식회사,경상남도 거제시 수양로 471，101호 (양정동，동희빌딩),34.89166131,128.6395386,2021-09-16
4561,장목면,도소매,매미섬 건어물,경상남도 거제시 장목면 옥포대첩 1296,34.9847759,128.6978109,2021-09-16
4562,장평동,도소매,우먼센스수입품,경상남도 거제시 장평동 56-1 장평동종합상가 ,34.89086026,128.6131107,2021-09-16
4563,사등면,일반음식점,성포중국집,경상남도 거제시 사등면 성포로 134,34.92080347,128.5234784,2021-09-16
4564,사등면,일반음식점,진이식당,경상남도 거제시 사등면 성포로3길 18,34.92063501,128.5249111,2021-09-16
4565,수양동,도소매,디에스통상(DS통상),경상남도 거제시 수양로 471，2층 201호 (양정동),34.89166131,128.6395386,2021-09-16
4566,아주동,일반음식점,행복한오리,경상남도 거제시 아주로 8，1층 102호 (아주동),34.86742785,128.6924629,2021-09-16
4567,옥포동,일반음식점,유제이스모크하우스,경상남도 거제시 옥포성안로 28，1층 2호 (옥포동),34.88184762,128.6215655,2021-09-16
4568,옥포동,도소매,아모레퍼시픽 거제오션점,경상남도 거제시 옥포중앙로 81，2층 (옥포동，동진빌딩),34.89650542,128.6946768,2021-09-16
4569,수양동,도소매,수월식품,경상남도 거제시 수양1길 62-1 (수월동),34.89126851,128.652358,2021-09-16
4570,고현동,음식점업,도네누 고현점,경상남도 거제시 거제중앙로 1807，1층 (고현동，동인빌라),34.87996162,128.6271959,2021-09-16
4571,고현동,도소매,씨엔에이 C.N.A 거제점,경상남도 거제시 고현동 99 (고현동),34.88597683,128.6232267,2021-09-16
4572,능포동,휴게음식,반올림피자샵 거제장승포점,경상남도 거제시 옥수로1길 3，101호 (능포동，문화상가빌라),34.87461321,128.7307749,2021-09-16
4573,장목면,도소매,예지수산,경상남도 거제시 장목면 관포길 77,34.99126474,128.6980851,2021-09-16
4574,수양동,이미용,수빈염색두피케어,경상남도 거제시 제산로 83，2층 (양정동),34.88699847,128.6433752,2021-09-16
4575,장평동,도소매,주노미트,경상남도 거제시 장평1로 3길 18，1층 일부 (장평동),34.88184762,128.6215655,2021-09-16
4576,일운면,도소매,일운농업협동조합,경상남도 거제시 일운면 지세포리 782-2,34.83095592,128.7016245,2021-09-16
4577,거제면,도소매,대진수산,경상남도 거제시 거제면 죽림1길 85，1층,34.84251764,128.5794236,2021-09-16
4578,거제면,도소매,평지상회,경상남도 거제시 거제면 서상리 325-2,34.85049733,128.5903056,2021-09-16
4579,장평동,교육서비스,더-원 영어수학학원,경상남도 거제시 장평동4로 65，301호 (장평동),34.88184762,128.6215655,2021-09-16
4580,상문동,휴게음식,바름만두,경상남도 거제시 상동5길 117-50，501동 지하 203호,34.85847773,128.634491,2021-09-16
4581,거제면,도소매,박기장,경상남도 거제시 거제면 읍내로13길 37-1,34.85001236,128.5843425,2021-09-16
4582,장평동,일반음식점,하이트광장,경상남도 거제시 장평동 346-85,34.89345083,128.6052635,2021-09-16
4583,옥포동,도소매,바보공방,경상남도 거제시 옥포대첩 88，상가동 1층 101호 ,34.89507204,128.6931111,2021-09-16
4584,능포동,일반음식점,조마루감자탕(장승포점),경상남도 거제시 능포로 152(능포동),34.87713708,128.7323068,2021-09-16
4585,고현동,도소매,코데즈컴바인 거제고현점,경상남도 거제시 거제중앙로 1900，107호 (고현동，청원상가),34.88778674,128.6236233,2021-09-16
4586,고현동,이미용,나래헤어샵,경상남도 거제시 거제중앙로 19길 11 (고현동),34.88538178,128.6232441,2021-09-16
4587,상문동,도소매,아우라 모터스,경상남도 거제시 거제중앙로 1629 (상동동),34.86728922,128.6388572,2021-09-16
4588,고현동,일반음식점,남가네설악추어탕 (거제고현점),경상남도 거제시 거제중앙로 31길 29 (고현동),34.88965738,128.6192066,2021-09-16
4589,동부면,숙박업,학동애펜션,경상남도 거제시 동부면 학동5길 6,34.77395734,128.6392498,2021-09-16
4590,고현동,도소매,신창의료기,경상남도 거제시 고현동 117，A동 102호 (고현동，중앙빌딩),34.8879045,128.6252652,2021-09-16
4591,고현동,일반음식점,포항갈비,경상남도 거제시 거제중앙로26길 6 (고현동),34.88894159,128.6234351,2021-09-16
4592,옥포동,일반음식점,황금명태본가 거제옥포동점,경상남도 거제시 옥포동 282，상가 104동 104호 (옥포동),34.89507204,128.6931111,2021-09-16
4593,고현동,일반음식점,재성밀면거제고현점,경상남도 거제시 거제중앙로29길 8-1,34.89025088,128.6212569,2021-09-16
4594,고현동,도소매,쿠쿠거제점,경상남도 거제시 고현동 29-8번지 한양프라자 108호,34.88809177,128.6256605,2021-09-16
4595,연초면,도소매,대구식품,경상남도 거제시 연초면 죽서길 12，나동 108호 (대화국민주택),34.91787025,128.654112,2021-09-16
4596,고현동,도소매,하늘장식,경상남도 거제시 계룡로8길 7，305동 201호 (고현동，벽산e-솔렌스힐3차),34.87896736,128.6242129,2021-09-16
4597,장평동,이미용,푸러마러미용실,경상남도 거제시 장평동 726 일성한빛타운상가 102호,34.89021117,128.6041347,2021-09-16
4598,고현동,도소매,피싱，마스터즈 낚시백화점,경상남도 거제시 고현동 63,34.88674691,128.6277289,2021-09-16
4599,옥포동,도소매,보림당,경상남도 거제시 옥포동 209，1층 (옥포동),34.88739563,128.692401,2021-09-16
4600,장평동,도소매,삼천리자전거 장평대리점,경상남도 거제시 장평3로 44 (장평동),34.88184762,128.6215655,2021-09-16
4601,아주동,도소매,세븐일레븐 거제대우서문점,경상남도 거제시 거제대로 3563，1층 (아주동),34.87620632,128.6927773,2021-09-16
4603,아주동,일반음식점,리춘시 장 거제아주점,경상남도 거제시 아주1로2길 41，1호 (아주동),34.8666522,128.6877752,2021-09-16
4604,수양동,휴게음식,바다 (VADA),경상남도 거제시 수양로 184，가동 1층 (양정동),34.87299475,128.6525524,2021-09-16
4605,수양동,도소매,칼라시대 거제，진주점,경상남도 거제시 해명로4길 8，102동 104호(수월동，엘리유리안2차),34.89433162,128.6442749,2021-09-16
4606,아주동,서비스,컴수배,경상남도 거제시 아주로 49,34.86461357,128.6895957,2021-09-16
4607,동부면,서비스,거제시 하나행복나눔복지회관,경상남도 거제시 동부면 동부로2길 21,34.82206415,128.6068822,2021-09-16
4608,사등면,도소매,고릴라 캠핑 거제점,경상남도 거제시 사등면 거제대로 5294，A동,34.9006889,128.5623476,2021-09-16
4609,고현동,도소매,팔아DC,경상남도 거제시 거제중앙로 1906(고현동，한라프라자),34.88820174,128.6235608,2021-09-16
4610,일운면,일반음식점,주식회사 초정명가,경상남도 거제시 일운면 지세포해안로 38 ,34.83359017,128.7012861,2021-09-16
4611,수양동,교육서비스,거제와이즈만영재학원,경상남도 거제시 수양로 463 (수양동),34.89205309,128.6404606,2021-09-16
4612,일운면,서비스,와현레져,경상남도 거제시 일운면 와현해변길 24-3,34.81356294,128.705357,2021-09-16
4613,상문동,교육서비스,거제상동와이즈만영재학원,경상남도 거제시 상동5길 75-40，B105호,34.86127024,128.6331563,2021-09-16
4614,옥포동,일반음식점,지선네횟집,경상남도 거제시 옥포로2길 39(옥포동),34.89150805,128.6983873,2021-09-16
4615,고현동,도소매,황소고집정육점,경상남도 거제시 고현동 1015-4,34.89361223,128.6302101,2021-09-16
4616,아주동,도소매,캠핑 포레스트 거제,경상남도 거제시 아주로 42，1층 (아주동),34.86515281,128.6898845,2021-09-16
4617,상문동,도소매,씨유 거제계룡점,경상남도 거제시 거제중앙로 1771 (상동동),34.8771398,128.6289793,2021-09-16
4618,상문동,도소매,씨유 거제상문점,경상남도 거제시 수양로 40 (문동동),34.86201646,128.6472049,2021-09-16
4619,옥포동,일반음식점,원플러스원,경상남도 거제시 옥포로20길 31，102호 (옥포동),34.89497627,128.694095,2021-09-16
4620,사등면,도소매,헤이데이엘,경상남도 거제시 사등면 두동로 30，113동 902호 (경남아너스빌),34.89702153,128.5639419,2021-09-16
4621,아주동,일반음식점,해랑해물,경상남도 거제시 아주로 18(아주동),34.86671928,128.6918336,2021-09-16
4622,연초면,이미용,백조미용실,경상남도 거제시 연초면 거제북로 27-8,34.91425741,128.6554075,2021-09-16
4623,사등면,도소매,다예수산,경상남도 거제시 사등면 청포2길 58,34.89933442,128.5012174,2021-09-16
4624,옥포동,휴게음식,달인의꿈 제빵소,경상남도 거제시 옥포대첩 23 (옥포동),34.89507204,128.6931111,2021-09-16
4625,옥포동,휴게음식,달인의꿈 옥포동1호점,경상남도 거제시 성산로 8，1층 (옥포동),34.89697502,128.6961032,2021-09-16
4626,수양동,이미용,미스터짱,경상남도 거제시 수양로 442，1동 114호,34.89363611,128.6428362,2021-09-16
4627,상문동,도소매,지에스25 거제다숲점,경상남도 거제시 상동7길 24 (상동동),34.87005928,128.6332129,2021-09-16
4628,장평동,도소매,예당사,경상남도 거제시 장평동 37，2층 212호 (장평동),34.89170216,128.6106225,2021-09-16
4629,고현동,이미용,샘물피부관리,경상남도 거제시 고현로13길 14 (고현동),34.88896226,128.626422,2021-09-16
4630,고현동,주유소,금영오일㈜고현셀프주유소,경상남도 거제시 고현동 177 (고현동),34.88169841,128.6260386,2021-09-16
4631,수양동,도소매,델미트,경상남도 거제시 해명로 27 (수월동),34.89447963,128.6435649,2021-09-16
4632,사등면,교육서비스,영진칸타빌레음악미술학원,경상남도 거제시 사등면 두동로 54-42，상가동 113동 201，202호(사곡영진자이온아파트1단지),34.89173612,128.5684023,2021-09-16
4633,고현동,도소매,올포유거제고현점,경상남도 거제시 거제중앙로 1877 (고현동),34.88580061,128.6241881,2021-09-16
4634,고현동,일반음식점,한방족발보쌈,경상남도 거제시 중곡로 47 (고현동，세일새시장 B-108호),34.89692309,128.6297322,2021-09-16
4635,옥포동,일반음식점,스미다,경상남도 거제시 옥포로12길 5 (옥포동),34.89215806,128.6919268,2021-09-16
4636,옥포동,도소매,고기취향,경상남도 거제시 성산로 9，1층 1호 (옥포동),34.89721152,128.6957332,2021-09-16
4637,옥포동,서비스,벌레잡는사람들,경상남도 거제시 옥포로26길 3，2층 (옥포동),34.89739173,128.6894324,2021-09-16
4638,수양동,일반음식점,건강한식탁파스타,경상남도 거제시 제산로 46，1층 102호 (양정동，가이하우스),34.88908872,128.640186,2021-09-16
4639,거제면,서비스,신용카부분정비,경상남도 거제시 거제면 거제남서로 3436,34.84793651,128.5885815,2021-09-16
4640,하청면,숙박업,큐브 스테이,경상남도 거제시 하청면 칠천로 275-9 ,34.97955332,128.6309898,2021-09-16
4641,고현동,일반음식점,배달클라쓰 고현점,경상남도 거제시 중곡로1길 33，1층 (고현동),34.89260989,128.6270624,2021-09-16
4642,아주동,휴게음식,신전떡볶이 거제아주점,경상남도 거제시 아주로 10，1층 (아주동),34.8672664,128.6923194,2021-09-16
4643,동부면,도소매,거제도건어물 직판장,경상남도 거제시 동부면 거제중앙로 433，1동 1층,34.79254842,128.6284004,2021-09-16
4644,아주동,이미용,(아이엠)iam헤어,경상남도 거제시 용소1길 15，202호 (아주동),34.87353685,128.6898125,2021-09-16
4645,고현동,서비스,거제시 농업기술센터(거제시 농업개발원),경상남도 거제시 거제면 거제남서로 3595,34.85682134,128.5781024,2021-09-16
4646,고현동,일반음식점,피치랑 거제점,경상남도 거제시 중곡2로6길 27，1층 (고현동),34.89314792,128.6293532,2021-09-16
4647,옥포동,도소매,귀빈수산,경상남도 거제시 옥포대첩 21-1 (옥포동),34.89507204,128.6931111,2021-09-16
4648,옥포동,제조업,풍년떡집,경상남도 거제시 옥포로19길 5 (옥포동),34.89406027,128.6903236,2021-09-16
4649,고현동,도소매,동아이앤씨 주식회사,경상남도 거제시 동문1길 6，성민오피스텔 801호 (고현동),34.88414293,128.6257399,2021-09-16
4650,옥포동,도소매,뉴랜드 알로에,경상남도 거제시 옥포로20길 18-2，1층 (옥포동),34.89446057,128.6928434,2021-09-16
4651,장평동,이미용,행복한미용실,경상남도 거제시 장평1로1길 24-3，101(장평동，투게더하우스),34.88184762,128.6215655,2021-09-16
4652,장평동,서비스,스피드메이트 거제점,경상남도 거제시 장평3로 18 (장평동),34.88184762,128.6215655,2021-09-16
4653,연초면,일반음식점,남도돼지국밥,경상남도 거제시 연초면 연하해안로 724-1,34.92661106,128.606197,2021-09-16
4654,고현동,일반음식점,맑음식탁,경상남도 거제시 중곡로1길 26-1 (고현동),34.89321913,128.6277892,2021-09-16
4655,장승포동,도소매,신부수산물,경상남도 거제시 장승포동 49，신부월드상가 117호 (장승포동),34.86594156,128.7351823,2021-09-16
4656,상문동,도소매,한샘인테리어 거제대리점,경상남도 거제시 거제중앙로 1711，2층，3층，4층 (상동동),34.87286325,128.633136,2021-09-16
4657,옥포동,제조업,영광떡전문점,경상남도 거제시 옥포동 280 (옥포동，안성상가),34.89507204,128.6931111,2021-09-16
